lkwJetpackFactor,Jetpack Usage Multiplier:,,,,,,,,
lkwJumpFactor,Jump Height Multiplier:,,,,,,,,
lkwDegradationFactor,Degradation Rate:,,,,,,,,
lkwArmor,Armor Value:,,,,,,,,
lkwSpeedFactor,Max. Speed Multiplier:,,,,,,,,
igmTurretBelowTerrain,You cannot access this turret because it is placed below ground.,,,,,,,,
bkiTurretTool,Tool used for removing and repairing blocks and devices,,,,,,,,
igmUseFurnace,Press '{0}' to use the Furnace,,,,,,,,
atmBalance,Balance:,,,,,,,,
cplAddGroup,Add Group,,,,,,,,
cplRemoveGroup,Remove Group,,,,,,,,
cplAddToGroup,Add To Group,,,,,,,,
cplAddToLastGroup,Add To Last Group,,,,,,,,
cplRenameGroup,Rename Group,,,,,,,,
cplAutoGroup,Auto Group,,,,,,,,
cplDeoxygenize,Deoxygenize,,,,,,,,
cplPrey,Prey,,,,,,,,
titleContainerInventory,CONTAINER INVENTORY,,,,,,,,
titleRepairStation,REPAIR STATION,,,,,,,,
Flour,Flour,,,,,,,,
mnuBlockLimit,Block Limit for Certain Devices:,,,,,,,,
mnuGroundStructureSpawn,Blueprint Spawn Limit:,,,,,,,,
bhiBlockLimit,Enable/Disable block limits for certain devices (e.g. weapon limit per vessel),,,,,,,,
bhiGroundStructureSpawn,Enable/Disable whether blueprints must be placed on a BA / CV when being spawned,,,,,,,,
CommandingOfficerAlien,Commanding Officer,,,,,,,,
SecurityGuardAlien,Security Guard,,,,,,,,
ConsoleSmallHuman,Working at Terminal,,,,,,,,
StandingHuman,Debate,,,,,,,,
StandingHuman2,Debate 2,,,,,,,,
ControlStationHuman,Workplace,,,,,,,,
ControlStationHuman2,Workplace 2,,,,,,,,
ReceptionTableHuman,Receptionist,,,,,,,,
ScifiTableHuman,Remote Worker,,,,,,,,
ScifiLargeSofaHuman,Remote Workers,,,,,,,,
TacticalOfficer,Tactical Officer,,,,,,,,
CommandingOfficer,Commanding Officer,,,,,,,,
CommandingOfficer2,Commander Chart Table,,,,,,,,
SecurityGuard,Security Guard,,,,,,,,
OperatorPilot,Pilot,,,,,,,,
EngineerMainStation,Engineer Main Station,,,,,,,,
HumanNPCBlocks,Crew (Human),,,,,,,,
AlienNPCBlocks,Crew (Alien),,,,,,,,
hintItemCount,Item count,,,,,,,,
AnniversaryCake,Cake,,,,,,,,
bkiAnniversaryCake,A delicious cake that should not be missing from any anniversary celebration,,,,,,,,
headSellingPrice,Buy,,,,,,,,
headPurchasePrice,Sell,,,,,,,,
txtSteamWsObjectCreationFail,Steam Workshop reports: Object creation failed,,,,,,,,
txtSteamWsDataTransmitFail,Steam Workshop reports: Data transmission failed,,,,,,,,
txtPleaseTryAgainLater,Please try again later,,,,,,,,
txtError,Error,,,,,,,,
txtComFailure,Communication Failure,,,,,,,,
txtSteamWsPublishNoObjectId,Steam Workshop publishing failed: Have no object id,,,,,,,,
txtSteamWsUpdateNoObjectId,Steam Workshop update failed: Have no object id,,,,,,,,
txtPleaseRestartGame,Please quit and restart game,,,,,,,,
cplBatteryHeader,BATTERY,,,,,,,,
mnuFoodConsumptionSpeed,Food Consumption:,,,,,,,,
mnuOxygenConsumptionSpeed,Oxygen Consumption:,,,,,,,,
bhiFoodConsumptionSpeed,Set the Speed of Food Consumption,,,,,,,,
bhiOxygenConsumptionSpeed,Set the Speed of Oxygen Consumption,,,,,,,,
mnuDiffHeaderPlayer,PLAYER:,,,,,,,,
mnuDiffHeaderLifeStats,LIFE STATS:,,,,,,,,
mnuDiffHeaderResources,RESOURCES:,,,,,,,,
mnuDiffHeaderEnemies,ENEMIES:,,,,,,,,
mnuDiffHeaderConstruction,CONSTRUCTION:,,,,,,,,
mnuHeaderDifficultySettings,DIFFICULTY SETTINGS,,,,,,,,
SolarGenerator,Capacitor (Solar),,,,,,,,
AkuaWine,"Akua Sparkling Wine, demi-sec, Class 2480",,,,,,,,
bkiSolarGenerator,Needed to store electrical energy and manage the electricity of the solar panels.,,,,,,,,
SolarPanelBlocks,Solar Panels,,,,,,,,
SolarPanelSlope,Solar Panel (Slope),,,,,,,,
SolarPanelHorizontal,Solar Panel (Horizontal),,,,,,,,
SolarPanelHorizontal2,Solar Panel 2 (Horizontal),,,,,,,,
ForcefieldEmitterBlocks,Forcefields,,,,,,,,
ForcefieldEmitter1x1,Forcefield Emitter 1x1,,,,,,,,
ForcefieldEmitter1x2,Forcefield Emitter 1x2,,,,,,,,
ForcefieldEmitter1x3,Forcefield Emitter 1x3,,,,,,,,
ForcefieldEmitter3x5,Forcefield Emitter 3x5,,,,,,,,
ForcefieldEmitter3x9,Forcefield Emitter 3x9,,,,,,,,
ForcefieldEmitter5x11,Forcefield Emitter 5x11,,,,,,,,
ChristmasTree,Christmas Tree,,,,,,,,
LightCorner,Striplight (Single corner),,,,,,,,
LightCorner02,Striplight (Double corner),,,,,,,,
BunkBed02,Bunk Bed 2,,,,,,,,
NCPowder,Nitrocellulose,,,,,,,,
cpgSolar,Solar Panel,,,,,,,,
SolarPanelHorizontalMount,Solar Panel with Adapter (Horizontal),,,,,,,,
SolarPanelSlope2,Solar Panel 2 (Slope),,,,,,,,
SolarPanelSlope3,Solar Panel 3 (Slope),,,,,,,,
SolarPanelHorizontalStand,Solar Panel with Stand (Horizontal),,,,,,,,
utsInfinite,Infinite,,,,,,,,
vstSolar,Solar:,,,,,,,,
vstSolarCurrent,Current Output:,,,,,,,,
vstSolarAverage,Average Output:,,,,,,,,
vstBattery,Battery:,,,,,,,,
cplConsumption,Consumption:,,,,,,,,
cplPowerLeft,Power Left:,,,,,,,,
bswLock,Lock,,,,,,,,
cplMaxOutput,Current Output,,,,,,,,
dlgEacChangedRestart,EasyAntiCheat setting has been changed. Do you want to restart the game for the new setting to take effect?,,,,,,,,
svrShutdownInSight,Server will be shutdown shortly - you may try to reconnect in a few minutes,,,,,,,,
bkiMedikit01,Restores around 250 health. Use with LMB from toolbar or from Inventory with Shift+RMB.,,,,,,,,
bkiMedikit02,Restores around 250 health. Use with LMB from toolbar or from Inventory with Shift+RMB.,,,,,,,,
bkiMedikit03,Restores around 250 health. Use with LMB from toolbar or from Inventory with Shift+RMB.,,,,,,,,
bkiMedikit04,Restores around 250 health. Use with LMB from toolbar or from Inventory with Shift+RMB.,,,,,,,,
Medikit01,Trauma Kit,,,,,,,,
Medikit02,Detox Kit,,,,,,,,
Medikit03,Decontamination Kit,,,,,,,,
Medikit04,Health Pack,,,,,,,,
igmSignalLoop,Signal loop detected with {0} - not sent again!\nOther signals involved: {1},,,,,,,,
mapWorldSize,Planet Size:,,,,,,,,
inpConsoleShortcut1,Console Shortcut 1,,,,,,,,
inpConsoleShortcut2,Console Shortcut 2,,,,,,,,
inpConsoleShortcut3,Console Shortcut 3,,,,,,,,
inpConsoleShortcut4,Console Shortcut 4,,,,,,,,
hint_CHAPTYPE_CanActivateInMinutes,{0} can be activated again in {1} minutes...,,,,,,,,
mnuTreeQuality,Tree Quality,,,,,,,,
bhiTreeQuality,Sets the Maximum Quality level of Trees,,,,,,,,
mnuTreeQualityHigh,High,,,,,,,,
mnuTreeQualityMedium,Medium,,,,,,,,
mnuTreeQualityLow,Low,,,,,,,,
ArmorInteriorSuit,Interior Suit,,,,,,,,
plwStats,Stats,,,,,,,,
igmSleepOnlyAtNight,You only can sleep at night,,,,,,,,
igmEnterEscapePodAdvanceTime,Press '{0}' to enter {2}.\nPress '{1}' to sleep inside until the morning,,,,,,,,
igmSleepNotIfEnemy,You cannot sleep as long as enemies are nearby,,,,,,,,
cswUnlockInTT,Unlock in Tech Tree,,,,,,,,
inpStrafe,Strafe,,,,,,,,
inpWalk,Walk,,,,,,,,
inpRotateVertical,Rotate Vertical,,,,,,,,
inpRotateHorizontal,Rotate Horizontal,,,,,,,,
inpRoll,Roll Left/Right,,,,,,,,
inpBlockRotAxis,Block Rotation Axis +/-,,,,,,,,
inpBlockRotate,Rotate Block,,,,,,,,
mnuKeyboard,Keyboard,,,,,,,,
mnuMouse,Mouse,,,,,,,,
dlgInputConflictFound,{0} is already assigned to the following action(s):,,,,,,,,
dlgProtectedInputConflictAction,"The actions with this assignment cannot be changed. If you add this assignment, all actions with this assignment will trigger.",,,,,,,,
dlgInputConflictAction,"If you add this assignment, all actions with this assignment will trigger. You may add this assignment, replace conflicting assignments, or cancel.",,,,,,,,
btnAddMapping,Add,,,,,,,,
btnReplaceMapping,Replace,,,,,,,,
mnuAssignModifier,"To assign a modifier key such as Shift or Alt itself to an action, press and hold the key for 1 second.",,,,,,,,
igmLCPole,You cannot do this near the poles,,,,,,,,
igmLCGreenWall,You cannot do this here - try it further east or west,,,,,,,,
igmLCEnemyBase,You cannot do this here - there is another base nearby,,,,,,,,
igmCannotGrow,This plant cannot grow here,,,,,,,,
igmSleepNight,Press '{0}' to sleep until the morning,,,,,,,,
rdlStoneRemoval,Rock Drill,,,,,,,,
rdlStoneRemovalManualTxt,Used for mining ores from surface rocks. Drill does not pick up ores automatically,,,,,,,,
rdlStoneRemovalTxt,Used for mining ores from surface rocks. Drill does not pick up ores automatically,,,,,,,,
cpgCrewStationAlien,Crew Station - Alien,,,,,,,,
cpgCrewStationHuman,Crew Station - Human,,,,,,,,
rdlDefence,Defence Mode,,,,,,,,
rdlDefenceTxt,Used for short range defence\nCan also harvest wood,,,,,,,,
Meat,Meat,,,,,,,,
Milk,Milk,,,,,,,,
MushroomBrown,Mushrooms,,,,,,,,
AntibioticOintment,Antibiotic Ointment,,,,,,,,
AntibioticPills,Antibiotic Pills,,,,,,,,
AntibioticInjection,Antibiotic Injection,,,,,,,,
AntiToxicOintment,Antitoxic Ointment,,,,,,,,
AntiToxicPills,Antitoxic Pills,,,,,,,,
AntiToxicInjection,Antitoxic Injection,,,,,,,,
AntiRadiationOintment,Antiradiation Ointment,,,,,,,,
AntiRadiationInjection,Antiradiation Injection,,,,,,,,
AntiParasitePills,Antiparasite Pills,,,,,,,,
AntiParasiteInjection,Antiparasite Injection,,,,,,,,
HotBeverage,Hot Beverage,,,,,,,,
PowerBar,Energy Bar,,,,,,,,
Cereals,Cereals,,,,,,,,
FruitJuice,Fruit Juice,,,,,,,,
VegetableJuice,Vegetable Juice,,,,,,,,
BerryJuice,Berry Juice,,,,,,,,
EnergyDrink,Energy Drink,,,,,,,,
FriedVegetables,Fried Vegetables,,,,,,,,
PlantProtein,Plant Protein,,,,,,,,
Spice,Spice,,,,,,,,
Grain,Grain,,,,,,,,
Berries,Berries,,,,,,,,
Vegetables,Vegetables,,,,,,,,
Fruit,Fruit,,,,,,,,
NaturalSweetener,Natural Sweetener,,,,,,,,
NaturalStimulant,Natural Stimulant,,,,,,,,
HerbalLeaves,Herbal Leaves,,,,,,,,
Buds,Buds,,,,,,,,
Roots,Roots,,,,,,,,
FeverAttack,Fever Attack,,,,,,,,
Frostbite,Frostbite,,,,,,,,
Indigestion,Indigestion,,,,,,,,
InfectedWound,Infected Wound,,,,,,,,
Hangover,Hangover,,,,,,,,
DermalParasite,Dermal Parasite,,,,,,,,
EndoParasite,Endo Parasite,,,,,,,,
AlienParasite,Alien Parasite,,,,,,,,
RadiationBurn,Radiation Burn,,,,,,,,
DermalBurn,Dermal Burn,,,,,,,,
FractureClosed,Closed Fracture,,,,,,,,
FractureOpen,Open Fracture,,,,,,,,
Mutilation,Mutilation,,,,,,,,
Sepsis,Sepsis,,,,,,,,
Necrosis,Necrosis,,,,,,,,
OrganFailure,Organ Failure,,,,,,,,
Intoxication,Intoxication,,,,,,,,
BlackoutHot,Heat Collapse,,,,,,,,
Stunned,Stunned,,,,,,,,
igmEffectFeverAttack,You got a Fever Attack. Use an AntiToxic Injection or a Detox Kit!,,,,,,,,
igmEffectFrostbite,You got a Frostbite. Use an Antibiotic Ointment or a Trauma Kit!,,,,,,,,
igmEffectIndigestion,"You got an Indigestion. Use Herbal Leaves, Spice, Stomach Pills, Antitoxic Pills, Antitoxic Injection or a Detox Kit!",,,,,,,,
igmEffectInfectedWound,"You got an Infected Wound! Use Antibiotic Pills, Antibiotic Injection or a Trauma Kit!",,,,,,,,
igmEffectDermalParasite,You are suffering from Dermal Parasites. Use Antitoxic Ointment or the Decontamination Kit!,,,,,,,,
igmEffectEndoParasite,"You are suffering from Endo Parasites. Use Antiparasite Pills, Antiparasite Injection or the Decontamination Kit!",,,,,,,,
igmEffectAlienParasite,You are suffering from Alien Parasites. Use Antiparasite Injection or the Decontamination Kit,,,,,,,,
igmEffectRadiationBurn,You got a Radiation Burn. Use Antiradiation Ointment or a Decontamination Kit!,,,,,,,,
igmEffectDermalBurn,You got a Dermal Burn. Use Antibiotic Ointment or a Trauma Kit!,,,,,,,,
igmEffectFractureClosed,"You got a Closed Fracture. Use Bandages, Trauma Kit or a Medical Station Type 2!",,,,,,,,
igmEffectFractureOpen,"You got an Open Fracture. Use Bandages, Trauma Kit or a Medical Station Type 2!",,,,,,,,
igmEffectMutilation,You are suffering from a Mutilation. Use a Medical Station Type 2 for a cure!,,,,,,,,
igmEffectSepsis,You are suffering from Sepsis. Use a Antibiotic Injection or a Trauma Kit!,,,,,,,,
igmEffectNecrosis,"You are suffering from a Necrosis. Use Antibiotic Ointment, Antibiotic Pills or a Trauma Kit!",,,,,,,,
igmEffectOrganFailure,Organ Failure imminent! Use a Antitoxic Injection or a Detox Kit!,,,,,,,,
igmEffectIntoxication,"You are suffering from Intoxication. Use Antitoxic Pills, Antitoxic Injection or a Detox Kit!",,,,,,,,
igmEffectBlackoutHot,Heat Collapse imminent! Reduce body temperature asap!,,,,,,,,
igmEffectStunned,You got stunned for 5 seconds!,,,,,,,,
Scanner2,Medical Station Type 3,,,,,,,,
Scanner3,Medical Station Type 4,,,,,,,,
ScannerBase1,Medical Station Type 2,,,,,,,,
Console4,Medical Station Type 1,,,,,,,,
RadiationSickness,Radiation Sickness,,,,,,,,
RadiationPoisoning,Radiation Poisoning,,,,,,,,
igmEffectOpenWound,"You got an open wound. Use Antibiotic Ointment, Bandages, a Health Pack or a Trauma Kit!",,,,,,,,
igmEffectPoisonBite,You got a poison bite! Use Antitoxic Ointment or a Detox Kit!,,,,,,,,
igmEffectRadiationPoisoning,"You got radiation poisoning! Use Antiradiation Pills, Antiradiation Injection or a Decontamination Kit!",,,,,,,,
igmEffectFoodPoisoning,"You are suffering from food poisoning. Use Antitoxic Pills, Antitoxic Injection or a Detox Kit!",,,,,,,,
igmEffectBrokenLeg,You got a broken leg! Use Bandages or the Trauma Kit!,,,,,,,,
igmEffectBandages,You applied Bandages.,,,,,,,,
igmEffectMedikit01,You applied a Trauma Kit.,,,,,,,,
imgEffectMedikit02,You applied a Detox Kit.,,,,,,,,
imgEffectMedikit03,You applied a Decontamination Kit.,,,,,,,,
imgEffectMedikit04,You applied a Health Pack.,,,,,,,,
igmEffectMedikitApplied,You applied a MediKit.,,,,,,,,
MedikitApplied,Health increases,,,,,,,,
igmNotResource,This Item is not Required,,,,,,,,
rtbRepairBay,Repair Bay,,,,,,,,
rtbRepairBlocks,Repair Blocks,,,,,,,,
rtbRepair2BP,Repair to Template,,,,,,,,
rtbRepair,Start Repair,,,,,,,,
lblTotalRepairTime,Total Repair Time:,,,,,,,,
titleRepairBay,REPAIR BAY,,,,,,,,
rtbLastSaved,Last Saved:,,,,,,,,
bhiRateofNPCSpawn,Influences the spawn rate of enemy NPCs on a planet. Only affects areas of a planet that have not yet been visited.,,,,,,,,
rtbDoesNotExist,No vessel parked on Repair Bay,,,,,,,,
igmRepairNoSpace,Area blocked. Repair Template does not fit into available space!,,,,,,,,
igmOpenRepairBayConsole,Open Repair Console,,,,,,,,
tipSaveBP,Saves the current layout as a Repair Template,,,,,,,,
tipRepair2BP,Adds back missing blocks to this vessel up to its last saved Repair Template,,,,,,,,
tipRepairBlocks,Repairs damaged blocks of this vessel,,,,,,,,
igmBackupSaved,Repair Template Saved,,,,,,,,
cplLastSaved,Last Saved:,,,,,,,,
mnuDX9Warning,DirectX 9 Is no longer supported in Alpha 8.\nPlease switch to Alpha 7 branch to continue playing Empyrion with DirectX 9.,,,,,,,,
cpgForcefieldEmitter,Forcefield Emitter,,,,,,,,
rtbRepairProgress,Repair Progress:,,,,,,,,
inpToggleRun,Toggle Run,,,,,,,,
RepairBayT2BA,Repair Bay T2,,,,,,,,
RepairBayConsole,Repair Console,,,,,,,,
groupMedical,Medicine,,,,,,,,
groupFood,Food,,,,,,,,
groupFarming,Farming,,,,,,,,
lblNeeded,Needed,,,,,,,,
rtbNow,NOW,,,,,,,,
MushroomBellBrown01Stage1,Mushrooms - Sprout,,,,,,,,
MushroomBellBrown01Stage2,Mushrooms - Growing,,,,,,,,
MushroomBellBrown01Stage3,Mushrooms - Harvestable,,,,,,,,
CobraLeavesPlantStage1,Spice - Sprout,,,,,,,,
CobraLeavesPlantStage2,Spice - Growing,,,,,,,,
CobraLeavesPlantStage3,Spice - Harvestable,,,,,,,,
SolarPanelSmallBlocks,Solar Panels (Small),,,,,,,,
SolarPanelSlopeSmall,Solar Panel Slope with Stand (Small),,,,,,,,
SolarPanelSlope3Small,Solar Panel Slope (Small),,,,,,,,
SolarPanelHorizontalSmall,Solar Panel Horizontal (Small),,,,,,,,
inpRadialWdwSelect,Open Radial Menu,,,,,,,,
igmHVsNotAllowed,Hover Vessels spawning not allowed in this playfield,,,,,,,,
hintBpHvSpawningNotAllowed,Hover Vessels spawning not allowed in this playfield,,,,,,,,
igmBAsNotAllowed,Base spawning not allowed in this playfield,,,,,,,,
hintBpBaSpawningNotAllowed,Base spawning not allowed in this playfield,,,,,,,,
igmTelNotActive,The teleporter is not active,,,,,,,,
igmTelNoTarget,No teleport target set,,,,,,,,
igmTelTelToTarget,Press '{{0}}' to teleport to {0},,,,,,,,
igmTelTelToLocationAndTarget,Press '{{0}}' to teleport to {0} at {1},,,,,,,,
igmTelEnterTarget,Press '{0}' to enter a teleport target,,,,,,,,
igmTelChangeTarget,Press '{{0}}' to change teleport target: {0},,,,,,,,
igmTelChangeLocationAndTarget,Press '{{0}}' to change teleport target: {0} at {1},,,,,,,,
igmTelOriginWrong,Only players of origin {0} can enter,,,,,,,,
igmPortalNotActive,The portal is not active,,,,,,,,
igmPortalNoTarget,No portal target set,,,,,,,,
igmPortalOpenEnter,You can enter instance {0} still {1},,,,,,,,
igmPortalWrongOrigin,Only members of origin {0} can enter,,,,,,,,
igmPortalWrongFaction,Only members of faction {0} can enter,,,,,,,,
igmPortalClosed,Closed! Portal will open in {0},,,,,,,,
igmPortalEnterPart1,Enter portal to teleport to {0},,,,,,,,
igmPortalEnterPart2,with a maximum of {0} player(s),,,,,,,,
igmPortalEnterPart3,. Time left {0},,,,,,,,
igmTelSetTarget,Set teleport target:,,,,,,,,
SurvivalTent01,Survival Tent,,,,,,,,
SurvivalTent02,Survival Tent (Woodland Camo),,,,,,,,
SurvivalTent03,Survival Tent (Desert Camo),,,,,,,,
inpNextBeltSlot,Next Belt Slot,,,,,,,,
inpPrevBeltSlot,Previous Belt Slot,,,,,,,,
igmNoRepairBay,You cannot access the console because you do not have a repair bay,,,,,,,,
upgTlNotAvail,No upgrade exists or must be unlocked in Tech Tree first,,,,,,,,
UpgradeTo,Upgrade To,,,,,,,,
rtbAbort,Stop Repair,,,,,,,,
rtbNoShipOnBay,No Ship on Repair Bay,,,,,,,,
rtbShipTypeCannotBeRepaired,Ship Type cannot be Repaired,,,,,,,,
rtbShipIsPowered,Ship is Powered,,,,,,,,
rtbShipHasNoDamagedBlocks,Ship has No Damaged Blocks,,,,,,,,
rtbNotEnoughResources,Not Enough Resources,,,,,,,,
rtbOff,Standby,,,,,,,,
rtbAutoRepair,Automatic Mode,,,,,,,,
rtbRepairInProgress,Repair in Progress,,,,,,,,
BmFogRadiationGreen,Radiated Fog,,,,,,,,
inpLookHorizontal,Look Left/Right,,,,,,,,
inpLookVertical,Look Up/Down,,,,,,,,
Controller,Controller,,,,,,,,
LookSensitivity,Look Sensitivity,,,,,,,,
InvertLook,Invert Look,,,,,,,,
ConstructorSurvivalV2,Portable Constructor,,,,,,,,
ConstructorSurvival,Portable Constructor,,,,,,,,
ttwSurvivalConstructor,Portable Constructor,,,,,,,,
btnSuitConstructor,Survival Constructor,,,,,,,,
igmEffectFreezing,You are suffering from hypothermia!,,,,,,,,
"Hypothermia,HeatStroke,RadiationSick1,RadiationSick2,RadiationPoisoning","Hypothermia, Heat Stroke, Radiation Sickness and Poisoning",,,,,,,,
Freezing,Hypothermia,,,,,,,,
BlackoutCold,Freezing,,,,,,,,
igmEffectBlackoutCold,You are freezing! Increase body temperature asap!,,,,,,,,
igmLCResource,You cannot do this here - there is a resource deposit nearby. Try farther away.,,,,,,,,
rtbReadyToRepair,Ready to Repair,,,,,,,,
rtbScanning,Retrieving repair data...,,,,,,,,
igmRepairInProgress,Repair in progress,,,,,,,,
ttwSuitConstructor,Survival Constructor,,,,,,,,
igmWaitForNextCode,Locked for {0} seconds until you can enter the next code,,,,,,,,
rtbEnterLockCode,Please enter lock code,,,,,,,,
rtbOk,Ok,,,,,,,,
rtbNoLockCode,No Lock Code,,,,,,,,
cplSaveBP,Save Template,,,,,,,,
rtbNoBackupAvailable,No Backup Available,,,,,,,,
igmIncorrectLockCode,Incorrect Lock Code,,,,,,,,
rtbResourcesTitle,RESOURCES,,,,,,,,
igmEffectIncreaseRadiation,Radiation increasing!,,,,,,,,
rdlDeconstruct,Salvage,,,,,,,,
rdlDeconstructTxt,Salvaging own and public structures. Will always return components.,,,,,,,,
rdlDisassemble,Retrieve Blocks,,,,,,,,
msgLevelUp,Level {0} reached!\n{1} Unlock Points (UP) granted.\nNew devices available in the Techtree!,,,,,,,,
btn3DIso,XYZ,,,,,,,,
btn3DSide,YZ,,,,,,,,
btn3DTop,XZ,,,,,,,,
btnUnlockTgt,Unlock Target,,,,,,,,
RadarSuitT1,Detector,,,,,,,,
rtbAddResourceWarning,Resources cannot be added in standby mode or while repair is in progress,,,,,,,,
FridgeMS,Fridge 1,,,,,,,,
FridgeMS02,Fridge 2,,,,,,,,
Freezer,Fridge 3,,,,,,,,
FridgeBlocks,Fridges,,,,,,,,
DrillAttachmentCV,Drill Module - Laser,,,,,,,,
DrillAttachmentCVWeapon,Drill Module - Laser,,,,,,,,
rtbNotEnoughSpace,Required repair area for this template is blocked. Please remove obstacles first.,,,,,,,,
ConstructorSV,Mobile Constructor (SV),,,,,,,,
ConstructorSmallV2,Mobile Constructor,,,,,,,,
rtbStructNotPowered,Structure is not powered,,,,,,,,
rtbRepairBayNotActivated,Repair bay is not activated,,,,,,,,
rtbRepairBayOff,No repair mode is set,,,,,,,,
rtbGeneralError,General error - no operation,,,,,,,,
ThrusterJetRound2x5x2V2,Thruster Jet II M (2x5x2),,,,,,,,
ThrusterJetRound3x10x3V2,Thruster Jet II XL (3x10x3),,,,,,,,
ThrusterJetRound3x13x3V2,Thruster Jet II XXL (3x13x3),,,,,,,,
rtbDockedShipsNotAllowed,Repair stopped. Please remove docked ships on repair target,,,,,,,,
RepairBayBAT2,Repair Bay (T2),,,,,,,,
RepairBayCVT2,Repair Bay (T2),,,,,,,,
CaptainChair01,Captain Chair,,,,,,,,
CloneChamberHV,Clone Chamber,,,,,,,,
MedicStationHV,Medic Station,,,,,,,,
MedicalStationBlocks,Medical Devices,,,,,,,,
MobileAirCon,Portable Heater/Cooler,,,,,,,,
LandClaimDevice,Land Claim Device,,,,,,,,
txtVerySmall,very small,,,,,,,,
txtSmall,small,,,,,,,,
txtMedium,medium,,,,,,,,
txtLarge,large,,,,,,,,
txtVeryLarge,very large,,,,,,,,
txtApprox.,approx.,,,,,,,,
txtLessThan,less than,,,,,,,,
txtOreLeft,ore left,,,,,,,,
btnFAQ,Empyriopedia,,,,,,,,
igmEffectHangover,"You are suffering from a Hangover. Get some sleep or drink Water, Juices or Hot Beverage!",,,,,,,,
igmEffectBadTrip,You are on a bad trip! Get some sleep or drink some Milk or a Hot Beverage!,,,,,,,,
TemperatureGain,Max temperature change,,,,,,,,
igmWeaponNotShootablePlanet,You cannot use this weapon/tool on a planet,,,,,,,,
igmWeaponNotShootableSpace,You cannot use this weapon/tool in space,,,,,,,,
ReturnFactor,Return Factor,,,,,,,,
ttwSVConstructor,SV Constructor,,,,,,,,
mnuWorldSize,Planet Size:,,,,,,,,
AlienPlantReef2,Reef plant,,,,,,,,
AlienPlantReef1,Reef plant - Growing,,,,,,,,
CoralBig01,Red Coral,,,,,,,,
CoralBig01Harvested,Red Coral - Regenerating,,,,,,,,
AlienPlantPod2,Pod Plant,,,,,,,,
AlienPlantPod1,Pod Plant - Regenerating,,,,,,,,
CoralBig08,White Coral,,,,,,,,
CoralBig08Harvested,White Coral - Regenerating,,,,,,,,
AlienPlantThorn2,Thorn Plant,,,,,,,,
AlienPlantThorn1,Thorn Plant - Growing,,,,,,,,
Cactus1,Beehive Cactus,,,,,,,,
Cactus1Harvested,Beehive Cactus - Growing,,,,,,,,
AlienPlant07,Blue Alien Flower,,,,,,,,
AlienPlant07Harvested,Blue Alien Flower - Growing,,,,,,,,
CattailWinter,Wild Grain,,,,,,,,
CattailWinterHarvested,Wild Grain - Growing,,,,,,,,
Mushroom2,Green Spiky Mushroom,,,,,,,,
Mushroom2Harvested,Green Spiky Mushroom - Growing,,,,,,,,
MushroomBellBrown01,Brown Mushroom,,,,,,,,
MushroomBellBrown01Harvested,Brown Mushroom - Growing,,,,,,,,
MushroomTallGreen01,Tall Green Mushroom,,,,,,,,
MushroomTallGreen01Harvested,Tall Green Mushroom - Growing,,,,,,,,
PulpitFungus,Pulpit Fungus,,,,,,,,
PulpitFungusHarvested,Pulpit Fungus - Growing,,,,,,,,
BigFlower,Big Alien Flower,,,,,,,,
BigFlowerHarvested,Big Alien Flower - Growing,,,,,,,,
SpaceDurian,Blue Pepper,,,,,,,,
AlienPepperStage2,Blue Pepper - Growing 1,,,,,,,,
AlienPepperStage3,Blue Pepper - Growing 2,,,,,,,,
AlienPepperStage4,Blue Pepper - Growing 3,,,,,,,,
AlienPepperStage5,Blue Pepper - Harvestable,,,,,,,,
AlienPepperStage5NoFruit,Blue Pepper - Pre-Harvest,,,,,,,,
BulbShroomStage3,Large Eggplant - Harvestable,,,,,,,,
BulbShroomYoungStage1,Large Eggplant - Sprout,,,,,,,,
BulbShroomYoungStage2,Large Eggplant - Growing,,,,,,,,
BulbShroomYoungStage3,Large Eggplant - Pre-Harvest,,,,,,,,
